date,Adj Close,Volume,SMA_20,SMA_50,RSI,MACD,Signal_Line,EPS,pe_ratio,pb_ratio,roe,fcf,NFLX_Returns
2021-04-07,546.99,2151300,522.092,533.498,58.848,2.644,-1.801,3.75,139.109,11.499,0.079,696265000.0,1
2021-04-08,554.58,4309800,524.594,533.351,71.578,4.422,-0.557,3.75,139.109,11.658,0.079,696265000.0,1
2021-04-09,555.31,2894000,526.206,533.991,69.837,5.823,0.719,3.75,139.109,11.674,0.079,696265000.0,1
2021-04-12,552.78,2944100,527.945,534.275,64.789,6.653,1.906,3.75,139.109,11.62,0.079,696265000.0,0
2021-04-13,553.73,2720300,529.618,534.702,60.439,7.302,2.985,3.75,139.109,11.64,0.079,696265000.0,1
2021-04-14,540.02,3740300,530.418,534.721,60.827,6.635,3.715,3.75,139.109,11.352,0.079,696265000.0,0
2021-04-15,549.22,3139100,531.657,534.743,78.989,6.77,4.326,3.75,139.109,11.546,0.079,696265000.0,1
2021-04-16,546.54,3209100,533.744,534.884,74.848,6.585,4.778,3.75,139.109,11.489,0.079,696265000.0,0
2021-04-19,554.44,4288700,535.858,534.93,75.481,6.995,5.221,3.75,139.109,11.655,0.079,696265000.0,1
2021-04-20,549.57,11257600,537.18,534.906,71.597,6.848,5.547,3.75,139.109,11.553,0.079,696265000.0,0
2021-04-21,508.9,22897400,535.871,534.125,44.508,3.411,5.119,3.75,139.109,10.698,0.079,696265000.0,0
2021-04-22,508.78,9061100,535.27,533.119,34.45,0.669,4.229,3.75,139.109,10.695,0.079,696265000.0,0
2021-04-23,505.55,7307700,535.404,531.959,32.527,-1.744,3.035,3.75,139.109,10.627,0.079,696265000.0,0
2021-04-26,510.3,4388800,535.516,531.013,33.12,-3.236,1.78,3.75,139.109,10.727,0.079,696265000.0,1
2021-04-27,505.55,3761300,535.096,529.993,30.015,-4.747,0.475,3.75,139.109,10.627,0.079,696265000.0,0
2021-04-28,506.52,3193000,534.753,528.978,25.242,-5.799,-0.78,3.75,139.109,10.648,0.079,696265000.0,1
2021-04-29,509.0,5127800,534.12,528.131,26.566,-6.36,-1.896,3.75,139.109,10.7,0.079,696265000.0,1
2021-04-30,513.47,4413200,532.822,527.436,30.491,-6.37,-2.791,3.75,139.109,10.794,0.079,696265000.0,1
2021-05-03,509.11,4091900,531.244,526.814,28.581,-6.653,-3.563,3.75,139.109,10.702,0.079,696265000.0,0
2021-05-04,503.18,4349500,529.177,526.202,30.888,-7.272,-4.305,3.75,139.109,10.578,0.079,696265000.0,0
2021-05-05,496.08,3129400,526.632,525.201,21.818,-8.241,-5.092,3.75,139.109,10.428,0.079,696265000.0,0
2021-05-06,499.55,3783700,523.88,524.124,25.287,-8.629,-5.799,3.75,139.109,10.501,0.079,696265000.0,1
2021-05-07,503.84,3132800,521.306,523.266,22.338,-8.492,-6.338,3.75,139.109,10.592,0.079,696265000.0,1
2021-05-10,486.69,5131600,518.002,522.223,19.693,-9.657,-7.002,3.75,139.109,10.231,0.079,696265000.0,0
2021-05-11,495.08,4401000,515.069,521.112,40.33,-9.79,-7.559,3.75,139.109,10.407,0.079,696265000.0,1
2021-05-12,484.98,4121500,512.317,519.855,35.388,-10.588,-8.165,3.75,139.109,10.195,0.079,696265000.0,0
2021-05-13,486.66,2712500,509.19,519.174,38.177,-10.959,-8.724,3.75,139.109,10.23,0.079,696265000.0,1
2021-05-14,493.37,2882500,506.531,518.816,39.658,-10.589,-9.097,3.75,139.109,10.371,0.079,696265000.0,1
2021-05-17,488.94,2705200,503.256,518.267,39.814,-10.532,-9.384,3.75,139.109,10.278,0.079,696265000.0,0
2021-05-18,486.28,2350500,500.092,518.126,37.839,-10.58,-9.623,3.75,139.109,10.222,0.079,696265000.0,0
2021-05-19,487.7,3349900,499.032,517.751,37.037,-10.383,-9.775,3.75,139.109,10.252,0.079,696265000.0,1
2021-05-20,501.67,3721200,498.676,517.694,43.563,-8.996,-9.619,3.75,139.109,10.546,0.079,696265000.0,1
2021-05-21,497.89,3322900,498.293,517.19,43.841,-8.109,-9.317,3.75,139.109,10.466,0.079,696265000.0,0
2021-05-24,502.9,2412600,497.923,516.888,49.845,-6.921,-8.838,3.75,139.109,10.572,0.079,696265000.0,1
2021-05-25,501.34,2699500,497.712,516.51,53.108,-6.037,-8.278,3.75,139.109,10.539,0.079,696265000.0,0
2021-05-26,502.36,2465300,497.504,516.076,51.71,-5.193,-7.661,3.75,139.109,10.56,0.079,696265000.0,1
2021-05-27,503.86,3253800,497.248,515.665,50.013,-4.354,-6.999,3.75,139.109,10.592,0.079,696265000.0,1
2021-05-28,502.81,2910300,496.714,515.625,62.737,-3.73,-6.346,3.75,139.109,10.57,0.079,696265000.0,0
2021-06-01,499.08,2482600,496.213,515.363,53.412,-3.497,-5.776,3.75,139.109,10.491,0.079,696265000.0,0
2021-06-02,499.24,2269000,496.016,514.886,64.647,-3.261,-5.273,3.75,139.109,10.495,0.079,696265000.0,1
2021-06-03,489.43,3887400,495.684,513.973,52.438,-3.822,-4.983,3.75,139.109,10.289,0.079,696265000.0,0
2021-06-04,494.74,3160500,495.443,513.451,51.236,-3.794,-4.745,3.75,139.109,10.4,0.079,696265000.0,1
2021-06-07,494.66,2791900,494.984,513.287,55.601,-3.736,-4.543,3.75,139.109,10.399,0.079,696265000.0,0
2021-06-08,492.39,2374000,495.269,512.974,56.029,-3.828,-4.4,3.75,139.109,10.351,0.079,696265000.0,0
2021-06-09,485.81,3055000,494.806,512.411,48.307,-4.382,-4.396,3.75,139.109,10.213,0.079,696265000.0,0
2021-06-10,487.27,4382900,494.92,511.889,33.38,-4.649,-4.447,3.75,139.109,10.243,0.079,696265000.0,1
2021-06-11,488.77,3124000,495.026,511.231,38.889,-4.686,-4.495,3.75,139.109,10.275,0.079,696265000.0,1
2021-06-14,499.89,4400200,495.352,510.44,46.808,-3.775,-4.351,3.75,139.109,10.509,0.079,696265000.0,1
2021-06-15,491.9,3104100,495.5,509.465,41.191,-3.655,-4.212,3.75,139.109,10.341,0.079,696265000.0,0
2021-06-16,492.41,3533200,495.806,508.423,40.626,-3.479,-4.065,3.75,139.109,10.351,0.079,696265000.0,1
2021-06-17,498.34,3198300,496.338,507.45,45.2,-2.828,-3.818,3.75,139.109,10.476,0.079,696265000.0,1
2021-06-18,500.77,5197600,496.293,506.373,48.268,-2.092,-3.473,3.75,139.109,10.527,0.079,696265000.0,1
2021-06-21,497.0,5277300,496.248,505.207,48.235,-1.793,-3.137,3.75,139.109,10.448,0.079,696265000.0,0
2021-06-22,508.82,5809300,496.545,504.328,56.787,-0.594,-2.628,3.75,139.109,10.696,0.079,696265000.0,1
2021-06-23,512.74,3944800,497.114,503.508,68.017,0.664,-1.97,3.75,139.109,10.779,0.079,696265000.0,1
2021-06-24,518.06,3361200,497.9,503.069,68.022,2.066,-1.163,3.75,139.109,10.89,0.079,696265000.0,1
2021-06-25,527.07,5299100,499.06,502.626,72.009,3.86,-0.158,3.75,139.109,11.08,0.079,696265000.0,1
2021-06-28,533.03,2820200,500.571,502.356,76.28,5.697,1.013,3.75,139.109,11.205,0.079,696265000.0,1
2021-06-29,533.5,2314600,502.292,501.937,83.485,7.109,2.232,3.75,139.109,11.215,0.079,696265000.0,1
2021-06-30,528.21,2773400,503.74,501.51,77.279,7.713,3.328,2.97,177.848,11.104,0.062,-174039000.0,0
2021-07-01,533.54,2805400,505.946,502.003,78.382,8.522,4.367,2.97,177.848,11.216,0.062,-174039000.0,1
2021-07-02,533.98,1975500,507.908,502.507,74.996,9.095,5.313,2.97,177.848,11.225,0.062,-174039000.0,1
2021-07-06,541.64,2775100,510.257,503.228,86.649,10.051,6.26,2.97,177.848,11.386,0.062,-174039000.0,1
2021-07-07,535.96,2722500,512.435,503.742,79.817,10.232,7.055,2.97,177.848,11.267,0.062,-174039000.0,0
2021-07-08,530.76,3269000,514.683,504.246,72.42,9.843,7.612,2.97,177.848,11.157,0.062,-174039000.0,0
2021-07-09,535.98,2777200,517.118,504.835,73.445,9.842,8.058,2.97,177.848,11.267,0.062,-174039000.0,1
2021-07-12,537.31,1780700,519.545,505.401,77.743,9.835,8.414,2.97,177.848,11.295,0.062,-174039000.0,1
2021-07-13,540.68,2751600,521.585,505.945,74.813,9.987,8.728,2.97,177.848,11.366,0.062,-174039000.0,1
2021-07-14,547.95,4659500,524.388,506.722,76.062,10.571,9.097,2.97,177.848,11.519,0.062,-174039000.0,1
2021-07-15,542.95,5713900,526.914,507.518,68.511,10.51,9.38,2.97,177.848,11.414,0.062,-174039000.0,0
2021-07-16,530.31,3442100,528.513,508.202,52.286,9.334,9.371,2.97,177.848,11.148,0.062,-174039000.0,0
2021-07-19,532.28,3885800,530.088,508.857,49.439,8.464,9.189,2.97,177.848,11.189,0.062,-174039000.0,1
2021-07-20,531.05,6930400,531.791,509.401,48.189,7.587,8.869,2.97,177.848,11.164,0.062,-174039000.0,0
2021-07-21,513.63,11906800,532.031,509.94,40.86,5.424,8.18,2.97,177.848,10.797,0.062,-174039000.0,0
2021-07-22,511.77,4328100,531.983,510.274,35.732,3.519,7.248,2.97,177.848,10.758,0.062,-174039000.0,0
2021-07-23,515.41,3820500,531.85,510.882,38.319,2.277,6.254,2.97,177.848,10.835,0.062,-174039000.0,1
2021-07-26,516.49,2254500,531.322,511.479,32.753,1.364,5.276,2.97,177.848,10.857,0.062,-174039000.0,1
2021-07-27,518.91,2759000,530.616,511.99,37.76,0.827,4.386,2.97,177.848,10.908,0.062,-174039000.0,1
2021-07-28,519.3,2390500,529.906,512.597,41.163,0.427,3.594,2.97,177.848,10.917,0.062,-174039000.0,1
2021-07-29,514.25,1736000,529.208,513.156,33.199,-0.294,2.817,2.97,177.848,10.81,0.062,-174039000.0,0
2021-07-30,517.57,2537100,528.409,513.754,35.194,-0.59,2.135,2.97,177.848,10.88,0.062,-174039000.0,1
2021-08-02,515.15,2096600,527.468,514.023,30.574,-1.009,1.506,2.97,177.848,10.829,0.062,-174039000.0,0
2021-08-03,510.82,2579400,525.926,514.282,20.424,-1.671,0.871,2.97,177.848,10.738,0.062,-174039000.0,0
2021-08-04,517.35,2039400,524.996,514.571,30.093,-1.65,0.367,2.97,177.848,10.876,0.062,-174039000.0,1
2021-08-05,524.89,2556700,524.702,515.042,45.422,-1.013,0.091,2.97,177.848,11.034,0.062,-174039000.0,1
2021-08-06,520.55,1919800,523.931,515.406,40.474,-0.848,-0.097,2.97,177.848,10.943,0.062,-174039000.0,0
2021-08-09,519.97,1367800,523.064,515.728,40.906,-0.756,-0.229,2.97,177.848,10.931,0.062,-174039000.0,0
2021-08-10,515.84,1960500,521.822,515.988,52.32,-1.005,-0.384,2.97,177.848,10.844,0.062,-174039000.0,0
2021-08-11,512.4,1673900,520.044,516.255,50.64,-1.462,-0.6,2.97,177.848,10.771,0.062,-174039000.0,0
2021-08-12,510.72,1685700,518.433,516.484,45.037,-1.938,-0.867,2.97,177.848,10.736,0.062,-174039000.0,0
2021-08-13,515.92,2177700,517.713,517.014,49.445,-1.874,-1.069,2.97,177.848,10.845,0.062,-174039000.0,1
2021-08-16,517.92,2032800,516.996,517.478,49.028,-1.643,-1.184,2.97,177.848,10.888,0.062,-174039000.0,1
2021-08-17,518.91,2309800,516.388,517.963,49.622,-1.365,-1.22,2.97,177.848,10.908,0.062,-174039000.0,1
2021-08-18,521.87,2582000,516.801,518.552,57.703,-0.895,-1.155,2.97,177.848,10.971,0.062,-174039000.0,1
2021-08-19,543.71,7497300,518.397,519.71,69.226,1.226,-0.679,2.97,177.848,11.43,0.062,-174039000.0,1
2021-08-20,546.88,3776400,519.971,520.903,73.083,3.127,0.082,2.97,177.848,11.496,0.062,-174039000.0,1
2021-08-23,553.33,2602000,521.813,522.194,80.0,5.094,1.085,2.97,177.848,11.632,0.062,-174039000.0,1
2021-08-24,553.41,2109500,523.538,523.264,77.997,6.584,2.185,2.97,177.848,11.634,0.062,-174039000.0,1
2021-08-25,547.58,2065600,524.952,524.378,68.097,7.212,3.19,2.97,177.848,11.511,0.062,-174039000.0,0
2021-08-26,550.12,1595500,526.746,525.532,74.281,7.824,4.117,2.97,177.848,11.564,0.062,-174039000.0,1
2021-08-27,558.92,3252600,528.813,526.744,78.18,8.916,5.077,2.97,177.848,11.749,0.062,-174039000.0,1
2021-08-30,566.18,2434800,531.364,528.052,84.842,10.249,6.111,2.97,177.848,11.902,0.062,-174039000.0,1
2021-08-31,569.19,2431900,534.283,529.496,89.542,11.417,7.172,2.97,177.848,11.965,0.062,-174039000.0,1
2021-09-01,582.07,5626200,537.519,530.961,92.977,13.23,8.384,2.97,177.848,12.236,0.062,-174039000.0,1
2021-09-02,588.55,6179900,540.702,532.477,93.083,15.016,9.71,2.97,177.848,12.372,0.062,-174039000.0,1
2021-09-03,590.53,2681200,544.201,533.926,93.082,16.402,11.049,2.97,177.848,12.414,0.062,-174039000.0,1
2021-09-07,606.71,5821400,548.538,535.519,94.138,18.592,12.557,2.97,177.848,12.754,0.062,-174039000.0,1
2021-09-08,606.05,5424500,553.048,536.979,93.32,20.043,14.054,2.97,177.848,12.74,0.062,-174039000.0,0
2021-09-09,597.54,2954200,557.306,538.26,82.107,20.273,15.298,2.97,177.848,12.561,0.062,-174039000.0,0
2021-09-10,598.72,3950800,561.706,539.67,81.672,20.316,16.302,2.97,177.848,12.586,0.062,-174039000.0,1
2021-09-13,589.29,3062900,565.374,540.785,71.198,19.366,16.914,2.97,177.848,12.388,0.062,-174039000.0,0
2021-09-14,577.76,3457000,568.366,541.661,62.647,17.481,17.028,2.97,177.848,12.145,0.062,-174039000.0,0
2021-09-15,582.87,2755600,571.564,542.486,68.467,16.213,16.865,2.97,177.848,12.253,0.062,-174039000.0,1
2021-09-16,586.5,1832000,574.796,543.496,68.822,15.324,16.556,2.97,177.848,12.329,0.062,-174039000.0,1
2021-09-17,589.35,4145100,577.078,544.668,66.777,14.68,16.181,2.97,177.848,12.389,0.062,-174039000.0,1
2021-09-20,575.43,3732200,578.505,545.457,54.751,12.898,15.525,2.97,177.848,12.096,0.062,-174039000.0,0
2021-09-21,573.14,2250900,579.496,546.174,52.044,11.172,14.654,2.97,177.848,12.048,0.062,-174039000.0,0
2021-09-22,590.65,4021800,581.358,547.173,54.237,11.09,13.941,2.97,177.848,12.416,0.062,-174039000.0,1
2021-09-23,593.26,2526200,583.642,548.079,52.418,11.107,13.374,2.97,177.848,12.471,0.062,-174039000.0,1
2021-09-24,592.39,2126200,585.755,549.068,50.966,10.924,12.884,2.97,177.848,12.453,0.062,-174039000.0,0
2021-09-27,592.64,2504700,587.441,550.315,41.245,10.676,12.443,2.97,177.848,12.458,0.062,-174039000.0,1
2021-09-28,583.85,4431100,588.324,551.346,37.455,9.66,11.886,2.97,177.848,12.273,0.062,-174039000.0,0
2021-09-29,599.06,6221000,589.818,552.706,50.798,9.966,11.502,2.97,177.848,12.593,0.062,-174039000.0,1
2021-09-30,610.34,6612600,591.232,554.641,55.519,10.993,11.4,3.19,191.329,12.83,0.067,-84948000.0,1
2021-10-01,613.15,4090800,592.462,556.668,62.092,11.896,11.499,3.19,191.329,12.889,0.067,-84948000.0,1
2021-10-04,603.35,4995900,593.103,558.427,63.2,11.686,11.537,3.19,191.329,12.683,0.067,-84948000.0,0
2021-10-05,634.81,9534300,594.507,560.793,71.066,13.898,12.009,3.19,191.329,13.345,0.067,-84948000.0,1
2021-10-06,639.1,4580400,596.16,563.197,71.22,15.815,12.77,3.19,191.329,13.435,0.067,-84948000.0,1
2021-10-07,631.85,3556900,597.875,565.448,66.558,16.558,13.528,3.19,191.329,13.283,0.067,-84948000.0,0
2021-10-08,632.66,3272100,599.572,567.816,74.833,17.017,14.226,3.19,191.329,13.3,0.067,-84948000.0,1
2021-10-11,627.04,2862500,601.46,570.006,72.731,16.733,14.727,3.19,191.329,13.181,0.067,-84948000.0,0
2021-10-12,624.94,3227300,603.819,572.202,66.621,16.153,15.012,3.19,191.329,13.137,0.067,-84948000.0,0
2021-10-13,629.76,2420300,606.164,574.58,67.322,15.899,15.19,3.19,191.329,13.239,0.067,-84948000.0,1
2021-10-14,633.8,2671700,608.528,576.909,69.078,15.841,15.32,3.19,191.329,13.324,0.067,-84948000.0,1
2021-10-15,628.29,4116900,610.476,578.977,65.665,15.176,15.291,3.19,191.329,13.208,0.067,-84948000.0,0
2021-10-18,637.97,4669100,613.602,581.326,73.596,15.254,15.284,3.19,191.329,13.411,0.067,-84948000.0,1
2021-10-19,639.0,7633100,616.896,583.706,69.871,15.223,15.272,3.19,191.329,13.433,0.067,-84948000.0,1
2021-10-20,625.14,10622000,618.62,585.892,57.179,13.92,15.001,3.19,191.329,13.141,0.067,-84948000.0,0
2021-10-21,653.16,8437100,621.615,588.708,65.594,14.975,14.996,3.19,191.329,13.731,0.067,-84948000.0,1
2021-10-22,664.78,6186000,625.234,591.789,73.607,16.559,15.309,3.19,191.329,13.975,0.067,-84948000.0,1
2021-10-25,671.66,3833500,629.185,594.904,67.459,18.159,15.879,3.19,191.329,14.119,0.067,-84948000.0,1
2021-10-26,668.52,2904800,633.419,597.916,64.093,18.956,16.494,3.19,191.329,14.053,0.067,-84948000.0,0
2021-10-27,662.92,2276900,636.612,600.796,65.122,18.917,16.979,3.19,191.329,13.936,0.067,-84948000.0,0
2021-10-28,674.05,2859400,639.797,603.839,68.306,19.559,17.495,3.19,191.329,14.17,0.067,-84948000.0,1
2021-10-29,690.31,3825300,643.656,606.771,75.576,21.137,18.223,3.19,191.329,14.511,0.067,-84948000.0,1
2021-11-01,681.17,3110900,647.546,609.457,71.506,21.402,18.859,3.19,191.329,14.319,0.067,-84948000.0,0
2021-11-02,677.72,3888600,649.692,611.945,68.537,21.091,19.306,3.19,191.329,14.247,0.067,-84948000.0,0
2021-11-03,688.29,2334900,652.152,614.643,70.049,21.451,19.735,3.19,191.329,14.469,0.067,-84948000.0,1
2021-11-04,668.4,4865000,653.979,617.059,63.346,19.901,19.768,3.19,191.329,14.051,0.067,-84948000.0,0
2021-11-05,645.72,5283500,654.632,618.971,52.373,16.651,19.144,3.19,191.329,13.574,0.067,-84948000.0,0
2021-11-08,651.45,2887500,655.852,620.822,53.706,14.372,18.19,3.19,191.329,13.695,0.067,-84948000.0,1
2021-11-09,655.99,2415600,657.405,622.618,59.723,12.785,17.109,3.19,191.329,13.79,0.067,-84948000.0,1
2021-11-10,646.91,2405800,658.262,624.172,47.763,10.671,15.821,3.19,191.329,13.599,0.067,-84948000.0,0
2021-11-11,657.58,2868300,659.452,625.682,47.406,9.745,14.606,3.19,191.329,13.823,0.067,-84948000.0,1
2021-11-12,682.61,4198400,662.167,627.564,53.489,10.904,13.866,3.19,191.329,14.35,0.067,-84948000.0,1
2021-11-15,679.33,2872200,664.236,629.34,53.442,11.427,13.378,3.19,191.329,14.281,0.067,-84948000.0,0
2021-11-16,687.4,2077400,666.656,630.953,57.673,12.35,13.172,3.19,191.329,14.45,0.067,-84948000.0,1
2021-11-17,691.69,2732800,669.983,632.666,55.777,13.275,13.193,3.19,191.329,14.54,0.067,-84948000.0,1
2021-11-18,682.02,2012900,671.426,634.356,47.163,13.077,13.17,3.19,191.329,14.337,0.067,-84948000.0,0
2021-11-19,678.8,2613700,672.127,635.957,49.155,12.516,13.039,3.19,191.329,14.269,0.067,-84948000.0,0
2021-11-22,659.2,2764400,671.504,637.356,44.076,10.37,12.505,3.19,191.329,13.857,0.067,-84948000.0,0
2021-11-23,654.06,2320200,670.781,638.882,38.657,8.161,11.636,3.19,191.329,13.749,0.067,-84948000.0,0
2021-11-24,658.29,1867300,670.55,640.39,46.262,6.674,10.644,3.19,191.329,13.838,0.067,-84948000.0,1
2021-11-26,665.64,2872500,670.129,641.973,58.307,6.02,9.719,3.19,191.329,13.993,0.067,-84948000.0,1
2021-11-29,663.84,2529400,668.806,643.463,55.342,5.295,8.834,3.19,191.329,13.955,0.067,-84948000.0,0
2021-11-30,641.9,5608900,666.842,644.792,44.718,2.916,7.651,3.19,191.329,13.494,0.067,-84948000.0,0
2021-12-01,617.77,3882800,663.844,645.685,40.183,-0.905,5.939,3.19,191.329,12.987,0.067,-84948000.0,0
2021-12-02,616.47,3331100,660.254,646.201,35.218,-3.993,3.953,3.19,191.329,12.959,0.067,-84948000.0,0
2021-12-03,602.13,4829300,656.94,646.378,18.651,-7.51,1.66,3.19,191.329,12.658,0.067,-84948000.0,0
2021-12-06,612.69,3075700,655.288,646.784,25.435,-9.338,-0.539,3.19,191.329,12.88,0.067,-84948000.0,1
2021-12-07,625.58,3125200,653.995,647.443,27.994,-9.636,-2.359,3.19,191.329,13.151,0.067,-84948000.0,1
2021-12-08,628.08,2220300,652.6,648.328,27.064,-9.559,-3.799,3.19,191.329,13.203,0.067,-84948000.0,1
2021-12-09,611.0,2376300,650.804,648.567,25.691,-10.753,-5.19,3.19,191.329,12.844,0.067,-84948000.0,0
2021-12-10,611.66,2748800,648.508,648.593,26.61,-11.513,-6.454,3.19,191.329,12.858,0.067,-84948000.0,1
2021-12-13,604.56,2517900,644.606,648.421,29.148,-12.544,-7.672,3.19,191.329,12.709,0.067,-84948000.0,0
2021-12-14,597.99,2984500,640.538,648.314,28.834,-13.733,-8.884,3.19,191.329,12.571,0.067,-84948000.0,0
2021-12-15,605.04,2866200,636.42,647.719,30.317,-13.945,-9.897,3.19,191.329,12.719,0.067,-84948000.0,1
2021-12-16,591.06,3143200,631.389,646.758,23.721,-15.068,-10.931,3.19,191.329,12.425,0.067,-84948000.0,0
2021-12-17,586.73,4386900,626.624,645.855,23.305,-16.121,-11.969,3.19,191.329,12.334,0.067,-84948000.0,0
2021-12-20,593.74,3358400,622.372,645.077,31.405,-16.204,-12.816,3.19,191.329,12.481,0.067,-84948000.0,1
2021-12-21,604.92,2319400,619.658,644.635,44.487,-15.192,-13.291,3.19,191.329,12.716,0.067,-84948000.0,1
2021-12-22,614.24,2335700,617.666,644.421,49.105,-13.482,-13.329,3.19,191.329,12.912,0.067,-84948000.0,1
2021-12-23,614.09,1621100,615.456,644.107,55.418,-12.001,-13.064,3.19,191.329,12.909,0.067,-84948000.0,0
2021-12-27,613.12,2061500,612.83,643.694,50.213,-10.781,-12.607,3.19,191.329,12.889,0.067,-84948000.0,0
2021-12-28,610.71,1882800,610.174,643.342,41.767,-9.895,-12.065,3.19,191.329,12.838,0.067,-84948000.0,0
2021-12-29,610.54,1287200,608.606,642.793,40.032,-9.102,-11.472,3.19,191.329,12.835,0.067,-84948000.0,0
2021-12-30,612.09,1625100,608.322,642.255,50.752,-8.253,-10.828,3.19,191.329,12.867,0.067,-84948000.0,1
2021-12-31,602.44,1995900,607.62,641.801,44.339,-8.263,-10.315,1.33,452.962,12.664,0.028,-569253000.0,0
2022-01-03,597.37,3067500,607.382,640.685,45.473,-8.582,-9.968,1.33,452.962,12.558,0.028,-569253000.0,0
2022-01-04,591.15,4393100,606.305,639.213,45.674,-9.229,-9.821,1.33,452.962,12.427,0.028,-569253000.0,0
2022-01-05,567.52,4148700,603.402,637.13,30.385,-11.517,-10.16,1.33,452.962,11.93,0.028,-569253000.0,0
2022-01-06,553.29,5711800,599.663,634.825,30.306,-14.313,-10.991,1.33,452.962,11.631,0.028,-569253000.0,0
2022-01-07,541.06,3382900,596.166,632.388,27.999,-17.316,-12.256,1.33,452.962,11.374,0.028,-569253000.0,0
2022-01-10,539.85,4486100,592.575,629.704,22.502,-19.568,-13.718,1.33,452.962,11.349,0.028,-569253000.0,0
2022-01-11,540.84,3077800,589.39,626.715,13.508,-21.031,-15.181,1.33,452.962,11.369,0.028,-569253000.0,1
2022-01-12,537.22,3787400,586.351,623.836,3.094,-22.226,-16.59,1.33,452.962,11.293,0.028,-569253000.0,0
2022-01-13,519.2,4475100,582.059,620.665,2.541,-24.346,-18.141,1.33,452.962,10.914,0.028,-569253000.0,0
2022-01-14,525.69,7861100,578.79,617.413,8.56,-25.212,-19.555,1.33,452.962,11.051,0.028,-569253000.0,1
2022-01-18,510.8,4839100,574.994,614.261,7.654,-26.791,-21.002,1.33,452.962,10.738,0.028,-569253000.0,0
2022-01-19,515.86,4353500,571.1,611.664,11.468,-27.32,-22.266,1.33,452.962,10.844,0.028,-569253000.0,1
2022-01-20,508.25,12659000,566.266,608.8,9.727,-28.029,-23.419,1.33,452.962,10.684,0.028,-569253000.0,0
2022-01-21,397.5,58904300,555.43,603.63,5.452,-37.1,-26.155,1.33,452.962,8.356,0.028,-569253000.0,0
2022-01-24,387.15,32346000,544.082,598.435,5.329,-44.61,-29.846,1.33,452.962,8.139,0.028,-569253000.0,0
2022-01-25,366.42,15145800,531.748,592.612,5.02,-51.64,-34.205,1.33,452.962,7.703,0.028,-569253000.0,0
2022-01-26,359.7,12684000,519.197,586.154,5.384,-57.094,-38.783,1.33,452.962,7.561,0.028,-569253000.0,0
2022-01-27,386.7,24324700,508.005,580.301,16.095,-58.563,-42.739,1.33,452.962,8.129,0.028,-569253000.0,1
2022-01-28,384.36,11966600,496.618,574.24,16.77,-59.234,-46.038,1.33,452.962,8.08,0.028,-569253000.0,0
2022-01-31,427.14,20047500,487.854,568.949,29.681,-55.671,-47.964,1.33,452.962,8.979,0.028,-569253000.0,1
2022-02-01,457.13,22568100,480.842,564.452,36.338,-49.853,-48.342,1.33,452.962,9.61,0.028,-569253000.0,1
2022-02-02,429.48,14346000,472.758,559.465,33.695,-46.933,-48.06,1.33,452.962,9.028,0.028,-569253000.0,0
2022-02-03,405.6,9905200,464.662,554.393,33.107,-46.015,-47.651,1.33,452.962,8.526,0.028,-569253000.0,0
2022-02-04,410.17,7789800,457.506,549.515,32.723,-44.406,-47.002,1.33,452.962,8.622,0.028,-569253000.0,1
2022-02-07,402.1,8232900,450.558,544.392,33.405,-43.284,-46.259,1.33,452.962,8.453,0.028,-569253000.0,0
2022-02-08,403.53,6818500,443.742,539.149,32.658,-41.797,-45.366,1.33,452.962,8.483,0.028,-569253000.0,1
2022-02-09,412.89,7738200,437.344,534.13,35.357,-39.41,-44.175,1.33,452.962,8.68,0.028,-569253000.0,1
2022-02-10,406.27,8452900,430.797,529.418,51.98,-37.618,-42.864,1.33,452.962,8.54,0.028,-569253000.0,0
2022-02-11,391.31,7558900,424.402,524.889,50.92,-36.979,-41.687,1.33,452.962,8.226,0.028,-569253000.0,0
2022-02-14,396.57,7202200,417.946,520.491,57.157,-35.637,-40.477,1.33,452.962,8.337,0.028,-569253000.0,1
2022-02-15,407.46,5392300,412.78,516.597,61.117,-33.311,-39.044,1.33,452.962,8.565,0.028,-569253000.0,1
2022-02-16,398.08,5277700,406.89,512.305,52.886,-31.857,-37.606,1.33,452.962,8.368,0.028,-569253000.0,0
2022-02-17,386.67,4669200,400.812,507.527,50.56,-31.265,-36.338,1.33,452.962,8.128,0.028,-569253000.0,0
2022-02-18,391.29,6801700,400.501,502.791,39.336,-30.077,-35.086,1.33,452.962,8.226,0.028,-569253000.0,1
2022-02-22,377.38,6697500,400.012,498.119,23.768,-29.913,-34.051,1.33,452.962,7.933,0.028,-569253000.0,0
2022-02-23,367.46,4614300,400.064,493.235,26.906,-30.234,-33.288,1.33,452.962,7.725,0.028,-569253000.0,0
2022-02-24,390.03,7068700,401.581,488.944,44.145,-28.341,-32.298,1.33,452.962,8.199,0.028,-569253000.0,1
2022-02-25,390.8,4841600,401.786,484.8,42.502,-26.474,-31.134,1.33,452.962,8.215,0.028,-569253000.0,1
2022-02-28,394.52,5035000,402.294,480.59,46.964,-24.412,-29.789,1.33,452.962,8.293,0.028,-569253000.0,1
2022-03-01,386.24,3290400,400.249,476.493,43.434,-23.179,-28.467,1.33,452.962,8.119,0.028,-569253000.0,0
2022-03-02,380.03,5356800,396.394,472.359,37.216,-22.445,-27.263,1.33,452.962,7.989,0.028,-569253000.0,0
